dateRep,Cases,Deaths,Countries_and_territories,Continent
2020-05-02,0,0,Aruba,America
2020-05-01,0,0,Aruba,America
2020-04-30,0,0,Aruba,America
2020-04-29,0,0,Aruba,America
2020-04-28,0,0,Aruba,America
2020-04-27,0,0,Aruba,America
2020-04-26,0,0,Aruba,America
2020-04-25,0,0,Aruba,America
2020-04-24,0,0,Aruba,America
2020-04-23,3,0,Aruba,America
2020-04-22,0,0,Aruba,America
2020-04-21,0,0,Aruba,America
2020-04-20,1,0,Aruba,America
2020-04-19,0,0,Aruba,America
2020-04-18,1,1,Aruba,America
2020-04-17,2,0,Aruba,America
2020-04-16,1,1,Aruba,America
2020-04-15,0,0,Aruba,America
2020-04-14,0,0,Aruba,America
2020-04-13,0,0,Aruba,America
2020-04-12,6,0,Aruba,America
2020-04-11,4,0,Aruba,America
2020-04-10,5,0,Aruba,America
2020-04-09,3,0,Aruba,America
2020-04-08,3,0,Aruba,America
2020-04-07,7,0,Aruba,America
2020-04-06,0,0,Aruba,America
2020-04-05,2,0,Aruba,America
2020-04-04,2,0,Aruba,America
2020-04-03,5,0,Aruba,America
2020-04-02,0,0,Aruba,America
2020-04-01,5,0,Aruba,America
2020-03-30,22,0,Aruba,America
2020-03-29,0,0,Aruba,America
2020-03-28,0,0,Aruba,America
2020-03-27,9,0,Aruba,America
2020-03-26,2,0,Aruba,America
2020-03-25,5,0,Aruba,America
2020-03-24,8,0,Aruba,America
2020-03-20,2,0,Aruba,America
2020-03-13,2,0,Aruba,America
2020-05-08,21,0,Australia,Oceania
2020-05-07,26,1,Australia,Oceania
2020-05-06,24,1,Australia,Oceania
2020-05-05,24,0,Australia,Oceania
2020-05-04,18,2,Australia,Oceania
2020-05-03,16,0,Australia,Oceania
2020-05-02,5,1,Australia,Oceania
2020-05-01,16,2,Australia,Oceania
2020-04-30,8,2,Australia,Oceania
2020-04-29,13,4,Australia,Oceania
2020-04-28,12,1,Australia,Oceania
2020-04-27,10,2,Australia,Oceania
2020-04-26,16,2,Australia,Oceania
2020-04-25,20,4,Australia,Oceania
2020-04-24,13,1,Australia,Oceania
2020-04-23,7,0,Australia,Oceania
2020-04-22,22,3,Australia,Oceania
2020-04-21,13,1,Australia,Oceania
2020-04-20,26,1,Australia,Oceania
2020-04-19,53,2,Australia,Oceania
2020-04-18,36,4,Australia,Oceania
2020-04-17,39,0,Australia,Oceania
2020-04-16,42,2,Australia,Oceania
2020-04-15,50,0,Australia,Oceania
2020-04-14,44,0,Australia,Oceania
2020-04-13,33,4,Australia,Oceania
2020-04-12,51,3,Australia,Oceania
2020-04-11,86,2,Australia,Oceania
2020-04-10,100,2,Australia,Oceania
2020-04-09,96,5,Australia,Oceania
2020-04-08,112,3,Australia,Oceania
2020-04-07,100,6,Australia,Oceania
2020-04-06,57,2,Australia,Oceania
2020-04-05,139,4,Australia,Oceania
2020-04-04,324,7,Australia,Oceania
2020-04-03,248,2,Australia,Oceania
2020-04-02,269,1,Australia,Oceania
2020-04-01,150,1,Australia,Oceania
2020-03-31,464,3,Australia,Oceania
2020-03-30,284,2,Australia,Oceania
2020-03-29,431,1,Australia,Oceania
2020-03-28,212,0,Australia,Oceania
2020-03-27,367,2,Australia,Oceania
2020-03-26,376,3,Australia,Oceania
2020-03-25,600,1,Australia,Oceania
2020-03-24,114,0,Australia,Oceania
2020-03-23,611,0,Australia,Oceania
2020-03-22,224,0,Australia,Oceania
2020-03-20,144,0,Australia,Oceania
2020-03-19,111,1,Australia,Oceania
2020-03-18,79,0,Australia,Oceania
2020-03-17,77,0,Australia,Oceania
2020-03-16,49,2,Australia,Oceania
2020-03-15,52,0,Australia,Oceania
2020-03-14,41,0,Australia,Oceania
2020-03-13,30,0,Australia,Oceania
2020-03-12,14,0,Australia,Oceania
2020-03-11,12,0,Australia,Oceania
2020-03-10,20,0,Australia,Oceania
2020-03-09,6,0,Australia,Oceania
2020-03-08,11,1,Australia,Oceania
2020-03-07,4,0,Australia,Oceania
2020-03-06,7,0,Australia,Oceania
2020-03-05,11,1,Australia,Oceania
2020-03-04,8,0,Australia,Oceania
2020-03-03,4,0,Australia,Oceania
2020-03-02,3,0,Australia,Oceania
2020-03-01,1,1,Australia,Oceania
2020-02-29,2,0,Australia,Oceania
2020-02-28,0,0,Australia,Oceania
2020-02-27,1,0,Australia,Oceania
2020-02-26,0,0,Australia,Oceania
2020-02-25,0,0,Australia,Oceania
2020-02-24,0,0,Australia,Oceania
2020-02-23,1,0,Australia,Oceania
2020-02-22,4,0,Australia,Oceania
2020-02-21,2,0,Australia,Oceania
2020-02-20,0,0,Australia,Oceania
2020-02-19,0,0,Australia,Oceania
2020-02-18,0,0,Australia,Oceania
2020-02-17,0,0,Australia,Oceania
2020-02-16,0,0,Australia,Oceania
2020-02-15,0,0,Australia,Oceania
2020-02-14,1,0,Australia,Oceania
2020-02-13,0,0,Australia,Oceania
2020-02-12,0,0,Australia,Oceania
2020-02-11,0,0,Australia,Oceania
2020-02-10,0,0,Australia,Oceania
2020-02-09,0,0,Australia,Oceania
2020-02-08,0,0,Australia,Oceania
2020-02-07,1,0,Australia,Oceania
2020-02-06,1,0,Australia,Oceania
2020-02-05,1,0,Australia,Oceania
2020-02-04,0,0,Australia,Oceania
2020-02-03,0,0,Australia,Oceania
2020-02-02,2,0,Australia,Oceania
2020-02-01,2,0,Australia,Oceania
2020-01-31,1,0,Australia,Oceania
2020-01-30,2,0,Australia,Oceania
2020-01-29,0,0,Australia,Oceania
2020-01-28,0,0,Australia,Oceania
2020-01-27,0,0,Australia,Oceania
2020-01-26,3,0,Australia,Oceania
2020-01-25,1,0,Australia,Oceania
2020-01-24,0,0,Australia,Oceania
2020-01-23,0,0,Australia,Oceania
2020-01-22,0,0,Australia,Oceania
2020-01-21,0,0,Australia,Oceania
2020-01-20,0,0,Australia,Oceania
2020-01-19,0,0,Australia,Oceania
2020-01-18,0,0,Australia,Oceania
2020-01-17,0,0,Australia,Oceania
2020-01-16,0,0,Australia,Oceania
2020-01-15,0,0,Australia,Oceania
2020-01-14,0,0,Australia,Oceania
2020-01-13,0,0,Australia,Oceania
2020-01-12,0,0,Australia,Oceania
2020-01-11,0,0,Australia,Oceania
2020-01-10,0,0,Australia,Oceania
2020-01-09,0,0,Australia,Oceania
2020-01-08,0,0,Australia,Oceania
2020-01-07,0,0,Australia,Oceania
2020-01-06,0,0,Australia,Oceania
2020-01-05,0,0,Australia,Oceania
2020-01-04,0,0,Australia,Oceania
2020-01-03,0,0,Australia,Oceania
2020-01-02,0,0,Australia,Oceania
2020-01-01,0,0,Australia,Oceania
2019-12-31,0,0,Australia,Oceania
2020-05-08,22,1,Austria,Europe
2020-05-07,65,2,Austria,Europe
2020-05-06,17,6,Austria,Europe
2020-05-05,31,2,Austria,Europe
2020-05-04,68,2,Austria,Europe
2020-05-03,12,7,Austria,Europe
2020-05-02,34,5,Austria,Europe
2020-05-01,60,4,Austria,Europe
2020-04-30,50,11,Austria,Europe
2020-04-29,58,20,Austria,Europe
2020-04-28,67,7,Austria,Europe
2020-04-27,55,6,Austria,Europe
2020-04-26,66,23,Austria,Europe
2020-04-25,83,5,Austria,Europe
2020-04-24,61,14,Austria,Europe
2020-04-23,91,31,Austria,Europe
2020-04-22,50,1,Austria,Europe
2020-04-21,73,10,Austria,Europe
2020-04-20,48,9,Austria,Europe
2020-04-19,59,12,Austria,Europe
2020-04-18,155,21,Austria,Europe
2020-04-17,78,17,Austria,Europe
2020-04-16,136,9,Austria,Europe
2020-04-15,191,16,Austria,Europe
2020-04-14,106,18,Austria,Europe
2020-04-13,130,13,Austria,Europe
2020-04-12,247,18,Austria,Europe
2020-04-11,312,24,Austria,Europe
2020-04-10,279,22,Austria,Europe
2020-04-09,329,30,Austria,Europe
2020-04-08,343,23,Austria,Europe
2020-04-07,314,16,Austria,Europe
2020-04-06,217,18,Austria,Europe
2020-04-05,241,18,Austria,Europe
2020-04-04,396,10,Austria,Europe
2020-04-03,418,12,Austria,Europe
2020-04-02,529,18,Austria,Europe
2020-04-01,564,20,Austria,Europe
2020-03-31,805,22,Austria,Europe
2020-03-30,522,18,Austria,Europe
2020-03-29,594,0,Austria,Europe
2020-03-28,668,16,Austria,Europe
2020-03-27,1141,18,Austria,Europe
2020-03-26,606,4,Austria,Europe
2020-03-25,796,5,Austria,Europe
2020-03-24,855,9,Austria,Europe
2020-03-23,607,8,Austria,Europe
2020-03-22,375,2,Austria,Europe
2020-03-20,550,2,Austria,Europe
2020-03-19,314,1,Austria,Europe
2020-03-18,316,0,Austria,Europe
2020-03-17,156,2,Austria,Europe
2020-03-16,205,0,Austria,Europe
2020-03-15,151,0,Austria,Europe
2020-03-14,143,0,Austria,Europe
2020-03-13,115,1,Austria,Europe
2020-03-12,64,0,Austria,Europe
2020-03-11,51,0,Austria,Europe
2020-03-10,29,0,Austria,Europe
2020-03-09,3,0,Austria,Europe
2020-03-08,25,0,Austria,Europe
2020-03-07,33,0,Austria,Europe
2020-03-06,12,0,Austria,Europe
2020-03-05,5,0,Austria,Europe
2020-03-04,6,0,Austria,Europe
2020-03-03,4,0,Austria,Europe
2020-03-02,4,0,Austria,Europe
2020-03-01,3,0,Austria,Europe
2020-02-29,2,0,Austria,Europe
2020-02-28,3,0,Austria,Europe
2020-02-27,0,0,Austria,Europe
2020-02-26,2,0,Austria,Europe
2020-02-25,0,0,Austria,Europe
2020-02-24,0,0,Austria,Europe
2020-02-23,0,0,Austria,Europe
2020-02-22,0,0,Austria,Europe
2020-02-21,0,0,Austria,Europe
2020-02-20,0,0,Austria,Europe
2020-02-19,0,0,Austria,Europe
2020-02-18,0,0,Austria,Europe
2020-02-17,0,0,Austria,Europe
2020-02-16,0,0,Austria,Europe
2020-02-15,0,0,Austria,Europe
2020-02-14,0,0,Austria,Europe
2020-02-13,0,0,Austria,Europe
2020-02-12,0,0,Austria,Europe
2020-02-11,0,0,Austria,Europe
2020-02-10,0,0,Austria,Europe
2020-02-09,0,0,Austria,Europe
2020-02-08,0,0,Austria,Europe
2020-02-07,0,0,Austria,Europe
2020-02-06,0,0,Austria,Europe
2020-02-05,0,0,Austria,Europe
2020-02-04,0,0,Austria,Europe
2020-02-03,0,0,Austria,Europe
2020-02-02,0,0,Austria,Europe
2020-02-01,0,0,Austria,Europe
2020-01-31,0,0,Austria,Europe
2020-01-30,0,0,Austria,Europe
2020-01-29,0,0,Austria,Europe
2020-01-28,0,0,Austria,Europe
2020-01-27,0,0,Austria,Europe
2020-01-26,0,0,Austria,Europe
2020-01-25,0,0,Austria,Europe
2020-01-24,0,0,Austria,Europe
2020-01-23,0,0,Austria,Europe
2020-01-22,0,0,Austria,Europe
2020-01-21,0,0,Austria,Europe
2020-01-20,0,0,Austria,Europe
2020-01-19,0,0,Austria,Europe
2020-01-18,0,0,Austria,Europe
2020-01-17,0,0,Austria,Europe
2020-01-16,0,0,Austria,Europe
2020-01-15,0,0,Austria,Europe
2020-01-14,0,0,Austria,Europe
2020-01-13,0,0,Austria,Europe
2020-01-12,0,0,Austria,Europe
2020-01-11,0,0,Austria,Europe
2020-01-10,0,0,Austria,Europe
2020-01-09,0,0,Austria,Europe
2020-01-08,0,0,Austria,Europe
2020-01-07,0,0,Austria,Europe
2020-01-06,0,0,Austria,Europe
2020-01-05,0,0,Austria,Europe
2020-01-04,0,0,Austria,Europe
2020-01-03,0,0,Austria,Europe
2020-01-02,0,0,Austria,Europe
2020-01-01,0,0,Austria,Europe
2019-12-31,0,0,Austria,Europe
2020-05-08,77,0,Azerbaijan,Europe
2020-05-07,67,2,Azerbaijan,Europe
2020-05-06,76,0,Azerbaijan,Europe
2020-05-05,52,1,Azerbaijan,Europe
2020-05-04,38,0,Azerbaijan,Europe
2020-05-03,40,0,Azerbaijan,Europe
2020-05-02,50,1,Azerbaijan,Europe
2020-05-01,38,1,Azerbaijan,Europe
2020-04-30,49,1,Azerbaijan,Europe
2020-04-29,39,0,Azerbaijan,Europe
2020-04-28,33,1,Azerbaijan,Europe
2020-04-27,28,0,Azerbaijan,Europe
2020-04-26,25,0,Azerbaijan,Europe
2020-04-25,44,1,Azerbaijan,Europe
2020-04-24,30,0,Azerbaijan,Europe
2020-04-23,38,0,Azerbaijan,Europe
2020-04-22,44,1,Azerbaijan,Europe
2020-04-21,38,0,Azerbaijan,Europe
2020-04-20,25,1,Azerbaijan,Europe
2020-04-19,33,3,Azerbaijan,Europe
2020-04-18,57,0,Azerbaijan,Europe
2020-04-17,30,2,Azerbaijan,Europe
2020-04-16,56,0,Azerbaijan,Europe
2020-04-15,49,1,Azerbaijan,Europe
2020-04-14,50,1,Azerbaijan,Europe
2020-04-13,40,0,Azerbaijan,Europe
2020-04-12,67,1,Azerbaijan,Europe
2020-04-11,65,1,Azerbaijan,Europe
2020-04-10,104,1,Azerbaijan,Europe
2020-04-09,105,0,Azerbaijan,Europe
2020-04-08,76,1,Azerbaijan,Europe
2020-04-07,57,0,Azerbaijan,Europe
2020-04-06,63,2,Azerbaijan,Europe
2020-04-05,78,0,Azerbaijan,Europe
2020-04-04,43,0,Azerbaijan,Europe
2020-04-03,41,0,Azerbaijan,Europe
2020-04-02,61,0,Azerbaijan,Europe
2020-04-01,25,1,Azerbaijan,Europe
2020-03-31,64,0,Azerbaijan,Europe
2020-03-30,27,0,Azerbaijan,Europe
2020-03-29,17,1,Azerbaijan,Europe
2020-03-28,43,0,Azerbaijan,Europe
2020-03-27,29,1,Azerbaijan,Europe
2020-03-26,6,1,Azerbaijan,Europe
2020-03-25,15,0,Azerbaijan,Europe
2020-03-24,7,0,Azerbaijan,Europe
2020-03-23,12,0,Azerbaijan,Europe
2020-03-22,9,0,Azerbaijan,Europe
2020-03-20,10,0,Azerbaijan,Europe
2020-03-19,6,0,Azerbaijan,Europe
2020-03-18,9,0,Azerbaijan,Europe
2020-03-17,0,0,Azerbaijan,Europe
2020-03-16,0,0,Azerbaijan,Europe
2020-03-15,6,0,Azerbaijan,Europe
2020-03-13,0,0,Azerbaijan,Europe
2020-03-12,2,0,Azerbaijan,Europe
2020-03-11,2,0,Azerbaijan,Europe
2020-03-07,3,0,Azerbaijan,Europe
2020-03-06,3,0,Azerbaijan,Europe
2020-03-02,2,0,Azerbaijan,Europe
2020-03-01,0,0,Azerbaijan,Europe
2020-02-29,1,0,Azerbaijan,Europe
2020-02-28,0,0,Azerbaijan,Europe
2020-02-27,0,0,Azerbaijan,Europe
2020-02-26,0,0,Azerbaijan,Europe
2020-02-25,0,0,Azerbaijan,Europe
2020-02-24,0,0,Azerbaijan,Europe
2020-02-23,0,0,Azerbaijan,Europe
2020-02-22,0,0,Azerbaijan,Europe
2020-02-21,0,0,Azerbaijan,Europe
2020-02-20,0,0,Azerbaijan,Europe
2020-02-19,0,0,Azerbaijan,Europe
2020-02-18,0,0,Azerbaijan,Europe
2020-02-17,0,0,Azerbaijan,Europe
2020-02-16,0,0,Azerbaijan,Europe
2020-02-15,0,0,Azerbaijan,Europe
2020-02-14,0,0,Azerbaijan,Europe
2020-02-13,0,0,Azerbaijan,Europe
2020-02-12,0,0,Azerbaijan,Europe
2020-02-11,0,0,Azerbaijan,Europe
2020-02-10,0,0,Azerbaijan,Europe
2020-02-09,0,0,Azerbaijan,Europe
2020-02-08,0,0,Azerbaijan,Europe
2020-02-07,0,0,Azerbaijan,Europe
2020-02-06,0,0,Azerbaijan,Europe
2020-02-05,0,0,Azerbaijan,Europe
2020-02-04,0,0,Azerbaijan,Europe
2020-02-03,0,0,Azerbaijan,Europe
2020-02-02,0,0,Azerbaijan,Europe
2020-02-01,0,0,Azerbaijan,Europe
2020-01-31,0,0,Azerbaijan,Europe
2020-01-30,0,0,Azerbaijan,Europe
2020-01-29,0,0,Azerbaijan,Europe
2020-01-28,0,0,Azerbaijan,Europe
2020-01-27,0,0,Azerbaijan,Europe
2020-01-26,0,0,Azerbaijan,Europe
2020-01-25,0,0,Azerbaijan,Europe
2020-01-24,0,0,Azerbaijan,Europe
2020-01-23,0,0,Azerbaijan,Europe
2020-01-22,0,0,Azerbaijan,Europe
2020-01-21,0,0,Azerbaijan,Europe
2020-01-20,0,0,Azerbaijan,Europe
2020-01-19,0,0,Azerbaijan,Europe
2020-01-18,0,0,Azerbaijan,Europe
2020-01-17,0,0,Azerbaijan,Europe
2020-01-16,0,0,Azerbaijan,Europe
2020-01-15,0,0,Azerbaijan,Europe
2020-01-14,0,0,Azerbaijan,Europe
2020-01-13,0,0,Azerbaijan,Europe
2020-01-12,0,0,Azerbaijan,Europe
2020-01-11,0,0,Azerbaijan,Europe
2020-01-10,0,0,Azerbaijan,Europe
2020-01-09,0,0,Azerbaijan,Europe
2020-01-08,0,0,Azerbaijan,Europe
2020-01-07,0,0,Azerbaijan,Europe
2020-01-06,0,0,Azerbaijan,Europe
2020-01-05,0,0,Azerbaijan,Europe
2020-01-04,0,0,Azerbaijan,Europe
2020-01-03,0,0,Azerbaijan,Europe
2020-01-02,0,0,Azerbaijan,Europe
2020-01-01,0,0,Azerbaijan,Europe
2019-12-31,0,0,Azerbaijan,Europe
2020-05-08,0,0,Bahamas,America
2020-05-07,3,0,Bahamas,America
2020-05-06,6,0,Bahamas,America
2020-05-05,0,0,Bahamas,America
2020-05-04,0,0,Bahamas,America
2020-05-03,1,0,Bahamas,America
2020-05-02,1,0,Bahamas,America
2020-05-01,1,0,Bahamas,America
2020-04-30,0,0,Bahamas,America
2020-04-29,0,0,Bahamas,America
2020-04-28,0,0,Bahamas,America
2020-04-27,2,0,Bahamas,America
2020-04-26,5,0,Bahamas,America
2020-04-25,1,0,Bahamas,America
2020-04-24,2,2,Bahamas,America
2020-04-23,5,0,Bahamas,America
2020-04-22,1,0,Bahamas,America
2020-04-21,4,0,Bahamas,America
2020-04-20,2,0,Bahamas,America
2020-04-19,3,0,Bahamas,America
2020-04-18,1,0,Bahamas,America
2020-04-17,1,1,Bahamas,America
2020-04-16,4,0,Bahamas,America
2020-04-15,0,0,Bahamas,America
2020-04-14,2,0,Bahamas,America
2020-04-13,1,0,Bahamas,America
2020-04-12,4,0,Bahamas,America
2020-04-11,1,0,Bahamas,America
2020-04-10,1,1,Bahamas,America
2020-04-09,4,1,Bahamas,America
2020-04-08,3,1,Bahamas,America
2020-04-07,4,0,Bahamas,America
2020-04-06,1,1,Bahamas,America
2020-04-05,4,1,Bahamas,America
2020-04-04,0,2,Bahamas,America
2020-04-03,3,0,Bahamas,America
2020-04-02,6,1,Bahamas,America
2020-04-01,1,0,Bahamas,America
2020-03-31,0,0,Bahamas,America
2020-03-30,3,0,Bahamas,America
2020-03-29,2,0,Bahamas,America
2020-03-28,0,0,Bahamas,America
2020-03-27,4,0,Bahamas,America
2020-03-26,1,0,Bahamas,America
2020-03-25,0,0,Bahamas,America
2020-03-24,0,0,Bahamas,America
2020-03-23,0,0,Bahamas,America
2020-03-22,0,0,Bahamas,America
2020-03-20,2,0,Bahamas,America
2020-03-17,0,0,Bahamas,America
2020-03-16,1,0,Bahamas,America
2020-05-08,265,0,Bahrain,Asia
2020-05-07,214,0,Bahrain,Asia
2020-05-06,187,0,Bahrain,Asia
2020-05-05,150,0,Bahrain,Asia
2020-05-04,99,0,Bahrain,Asia
2020-05-03,114,0,Bahrain,Asia
2020-05-02,130,0,Bahrain,Asia
2020-05-01,119,0,Bahrain,Asia
2020-04-30,110,0,Bahrain,Asia
2020-04-29,88,0,Bahrain,Asia
2020-04-28,76,0,Bahrain,Asia
2020-04-27,58,0,Bahrain,Asia
2020-04-26,71,0,Bahrain,Asia
2020-04-25,301,0,Bahrain,Asia
2020-04-24,210,1,Bahrain,Asia
2020-04-23,34,0,Bahrain,Asia
2020-04-22,66,0,Bahrain,Asia
2020-04-21,34,0,Bahrain,Asia
2020-04-20,100,0,Bahrain,Asia
2020-04-19,29,0,Bahrain,Asia
2020-04-18,44,0,Bahrain,Asia
2020-04-17,27,0,Bahrain,Asia
2020-04-16,145,0,Bahrain,Asia
2020-04-15,167,0,Bahrain,Asia
2020-04-14,225,1,Bahrain,Asia
2020-04-13,96,0,Bahrain,Asia
2020-04-12,42,0,Bahrain,Asia
2020-04-11,111,1,Bahrain,Asia
2020-04-10,64,0,Bahrain,Asia
2020-04-09,12,0,Bahrain,Asia
2020-04-08,55,1,Bahrain,Asia
2020-04-07,56,0,Bahrain,Asia
2020-04-06,12,0,Bahrain,Asia
2020-04-05,45,0,Bahrain,Asia
2020-04-04,0,0,Bahrain,Asia
2020-04-03,74,0,Bahrain,Asia
2020-04-02,2,0,Bahrain,Asia
2020-04-01,52,0,Bahrain,Asia
2020-03-31,15,0,Bahrain,Asia
2020-03-30,27,0,Bahrain,Asia
2020-03-29,7,0,Bahrain,Asia
2020-03-28,8,0,Bahrain,Asia
2020-03-27,39,1,Bahrain,Asia
2020-03-26,29,0,Bahrain,Asia
2020-03-25,51,1,Bahrain,Asia
2020-03-24,5,0,Bahrain,Asia
2020-03-23,28,1,Bahrain,Asia
2020-03-22,21,0,Bahrain,Asia
2020-03-20,13,0,Bahrain,Asia
2020-03-19,19,0,Bahrain,Asia
2020-03-18,16,0,Bahrain,Asia
2020-03-17,7,1,Bahrain,Asia
2020-03-16,3,0,Bahrain,Asia
2020-03-15,1,0,Bahrain,Asia
2020-03-14,48,0,Bahrain,Asia
2020-03-13,0,0,Bahrain,Asia
2020-03-12,52,0,Bahrain,Asia
2020-03-11,1,0,Bahrain,Asia
2020-03-10,30,0,Bahrain,Asia
2020-03-09,16,0,Bahrain,Asia
2020-03-08,7,0,Bahrain,Asia
2020-03-07,4,0,Bahrain,Asia
2020-03-06,0,0,Bahrain,Asia
2020-03-05,3,0,Bahrain,Asia
2020-03-04,2,0,Bahrain,Asia
2020-03-02,6,0,Bahrain,Asia
2020-03-01,3,0,Bahrain,Asia
2020-02-29,5,0,Bahrain,Asia
2020-02-28,0,0,Bahrain,Asia
2020-02-27,10,0,Bahrain,Asia
2020-02-26,21,0,Bahrain,Asia
2020-02-25,1,0,Bahrain,Asia
2020-02-24,1,0,Bahrain,Asia
2020-02-23,0,0,Bahrain,Asia
2020-02-22,0,0,Bahrain,Asia
2020-02-21,0,0,Bahrain,Asia
2020-02-20,0,0,Bahrain,Asia
2020-02-19,0,0,Bahrain,Asia
2020-02-18,0,0,Bahrain,Asia
2020-02-17,0,0,Bahrain,Asia
2020-02-16,0,0,Bahrain,Asia
2020-02-15,0,0,Bahrain,Asia
2020-02-14,0,0,Bahrain,Asia
2020-02-13,0,0,Bahrain,Asia
2020-02-12,0,0,Bahrain,Asia
2020-02-11,0,0,Bahrain,Asia
2020-02-10,0,0,Bahrain,Asia
2020-02-09,0,0,Bahrain,Asia
2020-02-08,0,0,Bahrain,Asia
2020-02-07,0,0,Bahrain,Asia
2020-02-06,0,0,Bahrain,Asia
2020-02-05,0,0,Bahrain,Asia
2020-02-04,0,0,Bahrain,Asia
2020-02-03,0,0,Bahrain,Asia
2020-02-02,0,0,Bahrain,Asia
2020-02-01,0,0,Bahrain,Asia
2020-01-31,0,0,Bahrain,Asia
2020-01-30,0,0,Bahrain,Asia
2020-01-29,0,0,Bahrain,Asia
2020-01-28,0,0,Bahrain,Asia
2020-01-27,0,0,Bahrain,Asia
2020-01-26,0,0,Bahrain,Asia
2020-01-25,0,0,Bahrain,Asia
2020-01-24,0,0,Bahrain,Asia
2020-01-23,0,0,Bahrain,Asia
2020-01-22,0,0,Bahrain,Asia
2020-01-21,0,0,Bahrain,Asia
2020-01-20,0,0,Bahrain,Asia
2020-01-19,0,0,Bahrain,Asia
2020-01-18,0,0,Bahrain,Asia
2020-01-17,0,0,Bahrain,Asia
2020-01-16,0,0,Bahrain,Asia
2020-01-15,0,0,Bahrain,Asia
2020-01-14,0,0,Bahrain,Asia
2020-01-13,0,0,Bahrain,Asia
2020-01-12,0,0,Bahrain,Asia
2020-01-11,0,0,Bahrain,Asia
2020-01-10,0,0,Bahrain,Asia
2020-01-09,0,0,Bahrain,Asia
2020-01-08,0,0,Bahrain,Asia
2020-01-07,0,0,Bahrain,Asia
2020-01-06,0,0,Bahrain,Asia
2020-01-05,0,0,Bahrain,Asia
2020-01-04,0,0,Bahrain,Asia
2020-01-03,0,0,Bahrain,Asia
2020-01-02,0,0,Bahrain,Asia
2020-01-01,0,0,Bahrain,Asia
2019-12-31,0,0,Bahrain,Asia
2020-05-08,706,13,Bangladesh,Asia
2020-05-07,790,3,Bangladesh,Asia
2020-05-06,786,1,Bangladesh,Asia
2020-05-05,688,5,Bangladesh,Asia
2020-05-04,665,2,Bangladesh,Asia
2020-05-03,552,5,Bangladesh,Asia
2020-05-02,571,2,Bangladesh,Asia
2020-05-01,564,5,Bangladesh,Asia
2020-04-30,641,8,Bangladesh,Asia
2020-04-29,549,3,Bangladesh,Asia
2020-04-28,497,7,Bangladesh,Asia
2020-04-27,418,5,Bangladesh,Asia
2020-04-26,309,9,Bangladesh,Asia
2020-04-25,503,4,Bangladesh,Asia
2020-04-24,414,7,Bangladesh,Asia
2020-04-23,390,10,Bangladesh,Asia
2020-04-22,434,9,Bangladesh,Asia
2020-04-21,492,10,Bangladesh,Asia
2020-04-20,312,7,Bangladesh,Asia
2020-04-19,306,9,Bangladesh,Asia
2020-04-18,266,15,Bangladesh,Asia
2020-04-17,341,10,Bangladesh,Asia
2020-04-16,219,4,Bangladesh,Asia
2020-04-15,209,7,Bangladesh,Asia
2020-04-14,182,5,Bangladesh,Asia
2020-04-13,139,4,Bangladesh,Asia
2020-04-12,58,3,Bangladesh,Asia
2020-04-11,94,6,Bangladesh,Asia
2020-04-10,112,1,Bangladesh,Asia
2020-04-09,54,3,Bangladesh,Asia
2020-04-08,41,5,Bangladesh,Asia
2020-04-07,35,3,Bangladesh,Asia
2020-04-06,18,1,Bangladesh,Asia
2020-04-05,9,2,Bangladesh,Asia
2020-04-04,5,0,Bangladesh,Asia
2020-04-03,2,0,Bangladesh,Asia
2020-04-02,3,1,Bangladesh,Asia
2020-04-01,2,0,Bangladesh,Asia
2020-03-31,0,0,Bangladesh,Asia
2020-03-30,1,0,Bangladesh,Asia
2020-03-29,0,0,Bangladesh,Asia
2020-03-28,0,0,Bangladesh,Asia
2020-03-27,9,0,Bangladesh,Asia
2020-03-26,0,1,Bangladesh,Asia
2020-03-25,6,1,Bangladesh,Asia
2020-03-24,6,0,Bangladesh,Asia
2020-03-23,3,1,Bangladesh,Asia
2020-03-22,7,2,Bangladesh,Asia
2020-03-20,0,0,Bangladesh,Asia
2020-03-19,2,0,Bangladesh,Asia
2020-03-18,3,0,Bangladesh,Asia
2020-03-17,2,0,Bangladesh,Asia
2020-03-15,0,0,Bangladesh,Asia
2020-03-09,3,0,Bangladesh,Asia
2020-05-08,0,0,Barbados,America
2020-05-07,0,0,Barbados,America
2020-05-06,0,0,Barbados,America
2020-05-05,0,0,Barbados,America
2020-05-04,1,0,Barbados,America
2020-05-03,0,0,Barbados,America
2020-05-02,0,0,Barbados,America
2020-05-01,1,0,Barbados,America
2020-04-30,0,1,Barbados,America
2020-04-29,0,0,Barbados,America
2020-04-28,1,0,Barbados,America
2020-04-27,0,0,Barbados,America
2020-04-26,3,0,Barbados,America
2020-04-25,0,0,Barbados,America
2020-04-24,0,0,Barbados,America
2020-04-23,1,1,Barbados,America
2020-04-22,0,0,Barbados,America
2020-04-21,0,0,Barbados,America
2020-04-20,0,0,Barbados,America
2020-04-19,0,0,Barbados,America
2020-04-18,0,0,Barbados,America
2020-04-17,0,0,Barbados,America
2020-04-16,2,0,Barbados,America
2020-04-15,1,1,Barbados,America
2020-04-14,1,0,Barbados,America
2020-04-13,3,0,Barbados,America
2020-04-12,1,0,Barbados,America
2020-04-11,1,1,Barbados,America
2020-04-10,3,0,Barbados,America
2020-04-09,0,0,Barbados,America
